Employee ID,Age,Gender,Department,Experience,Salary,Attendance Percentage,Training Hours,Projects Completed,Overtime Hours,Manager Rating,Performance Rating,Promotion Status
EMP2333,50,Male,Finance,5,64867.92,100.0,45,3,48,1,3.72,1
EMP2718,47,Female,Marketing,19,99395.44,92.9,67,5,4,4,4.22,0
EMP2080,23,Female,Finance,1,55748.3,96.68,87,2,48,3,4.37,0
EMP3390,26,Male,IT,2,64267.68,97.58,20,1,2,3,3.07,0
EMP0723,24,Male,Finance,1,52300.9,97.93,27,2,30,2,3.42,0
EMP0952,30,Male,Finance,5,66919.76,93.28,63,2,1,4,4.01,0
EMP4411,42,Male,Operations,18,94253.3,96.07,44,3,7,3,3.89,1
EMP2263,44,Male,Marketing,14,87627.51,93.33,34,10,26,3,4.71,0
EMP0990,60,Female,Sales,39,158447.37125,92.29,53,9,27,3,5.0,1
EMP3213,59,Female,Marketing,28,130351.19,94.41,70,1,52,5,4.97,0
EMP1760,22,Female,IT,0,54186.65,97.5,84,9,15,1,4.13,0
EMP4149,41,Male,HR,11,68468.84,94.15,41,7,57,4,5.0,0
EMP1725,57,Male,Sales,16,92214.94,92.48,65,3,27,2,3.44,0
EMP0342,35,Male,Sales,0,48790.62,87.17,34,5,16,1,2.99,0
EMP3702,23,Female,HR,2,46807.37,92.18,53,8,44,4,5.0,0
EMP0689,58,Male,IT,14,119948.81,91.46,84,1,28,5,4.13,0
EMP3433,35,Female,Marketing,12,77097.03,94.17,12,2,32,4,3.78,0
EMP0967,47,Male,IT,14,127559.72,90.41,25,9,35,3,4.66,0
EMP4776,34,Male,Sales,7,68426.36,92.16,90,7,16,2,4.21,0
EMP2204,41,Female,Operations,6,62129.68,91.98,30,1,43,5,4.39,1
EMP2714,25,Male,Sales,4,51256.47,93.93,56,1,10,4,3.63,0
EMP3573,21,Male,Marketing,0,47854.94,100.0,68,4,42,5,5.0,0
EMP1991,46,Male,IT,1,53993.29,98.81,33,4,38,4,5.0,0
EMP4121,29,Female,Finance,4,62903.38,97.94,18,3,6,5,4.0,0
EMP4362,35,Female,IT,9,93049.42,98.37,32,1,40,4,4.26,0
EMP4792,27,Male,Finance,2,56240.79,94.56,81,10,20,2,4.47,0
EMP3601,24,Female,HR,1,44588.58,100.0,52,4,33,3,4.57,0
EMP4613,56,Male,Sales,8,67970.93,92.87,32,9,34,2,4.22,1
EMP2049,48,Male,Marketing,8,68123.98,99.08,78,4,40,1,3.78,0
EMP4167,35,Male,Sales,7,72240.08,99.33,82,4,11,3,4.3,0
EMP0386,59,Male,Finance,5,62636.32,92.32,21,6,54,1,3.72,0
EMP4415,48,Male,IT,13,114535.26,91.81,78,8,28,1,4.14,0
EMP4615,52,Female,Finance,13,98981.21,90.52,30,10,5,5,5.0,1
EMP0537,39,Male,Marketing,14,84026.13,94.16,14,8,18,4,4.62,1
EMP4713,48,Male,Marketing,0,45389.81,89.57,18,9,53,4,5.0,0
EMP3508,37,Male,Marketing,6,64637.79,94.16,85,1,60,4,4.44,0
EMP0202,36,Male,Marketing,12,80604.59,93.25,33,10,59,1,4.58,1
EMP1333,21,Female,Sales,0,50830.75,95.76,27,2,59,2,3.74,0
EMP3503,46,Female,HR,4,47191.15,100.0,32,1,13,3,3.47,0
EMP2709,38,Female,Sales,12,86992.27,96.85,86,9,44,1,4.68,0
EMP4022,52,Male,Marketing,26,125075.4,89.73,50,10,54,5,5.0,1
EMP1855,45,Female,HR,17,85734.95,97.75,40,5,1,5,4.4,1
EMP4961,26,Male,Marketing,4,54588.38,100.0,15,7,22,3,4.08,0
EMP2873,60,Male,HR,29,122026.2,90.94,27,5,29,4,4.63,0
EMP3031,50,Male,Finance,1,52963.57,92.73,69,6,4,1,3.02,0
EMP1206,44,Male,IT,16,129595.81,95.58,11,10,0,3,4.57,1
EMP1646,31,Male,Marketing,0,42164.7,93.39,55,2,49,2,3.73,0
EMP3418,54,Male,Sales,13,84785.97,83.5,71,6,21,3,4.3,1
EMP3477,23,Female,Sales,1,49751.83,92.98,38,8,24,5,5.0,0
EMP2862,38,Female,Sales,7,66740.94,95.04,47,9,50,1,4.12,0
EMP1793,25,Female,Marketing,3,52455.78,88.65,80,3,5,5,4.15,1
EMP3798,30,Male,Marketing,4,54780.93,94.27,70,5,53,3,4.46,1
EMP3369,58,Female,Sales,33,148730.46,98.9,73,8,54,2,5.0,1
EMP3368,23,Female,HR,1,47383.29,97.18,22,4,59,3,4.59,0
EMP3534,41,Male,IT,14,120292.88,93.31,53,9,28,2,4.52,1
EMP4438,35,Male,HR,8,63004.03,97.99,67,2,12,3,3.58,0
EMP3450,48,Male,HR,10,70246.09,89.63,61,10,31,4,5.0,1
EMP0604,48,Female,IT,13,112386.81,86.76,79,6,16,2,3.63,0
EMP3057,41,Male,Finance,17,111544.98,90.71,68,2,52,3,4.04,1
EMP4405,24,Female,Marketing,0,41703.56,97.47,37,1,56,1,3.26,0
EMP0127,52,Male,Sales,17,101975.12,83.49,67,5,47,2,3.97,0
EMP3877,58,Female,Marketing,15,87408.26,96.05,89,5,57,5,5.0,0
EMP2936,30,Male,IT,5,78086.92,88.76,36,3,43,3,3.72,0
EMP3532,48,Female,Operations,2,49131.41,100.0,51,4,23,2,3.9,0
EMP2731,40,Female,HR,12,83702.6,85.68,72,10,25,2,4.06,0
EMP0828,40,Female,Operations,7,61695.68,95.35,17,1,23,2,2.92,0
EMP1640,24,Male,Finance,0,52805.7,94.17,51,4,10,1,3.05,0
EMP0985,33,Female,HR,10,72091.55,91.93,65,3,12,3,3.49,0
EMP3282,32,Non-binary,Sales,5,63680.04,94.35,23,9,41,3,5.0,1
EMP2189,55,Male,IT,33,158447.37125,100.0,18,4,6,5,4.79,1
EMP4894,55,Male,Sales,7,70192.62,93.73,69,6,11,4,4.66,0
EMP2444,39,Male,IT,15,115819.72,96.39,68,3,34,3,4.46,0
EMP0363,55,Male,Marketing,33,65688.93,94.81,76,7,44,1,4.17,1
EMP2350,48,Male,IT,16,131673.04,90.65,61,1,21,4,3.69,0
EMP0346,52,Male,Sales,17,101326.83,90.49,72,7,29,1,4.09,0
EMP0815,50,Female,Finance,0,49642.58,96.75,10,5,17,1,3.15,0
EMP3206,59,Male,Operations,0,145841.16,99.15,77,5,2,1,3.69,0
EMP2394,33,Female,Operations,7,65896.08,94.27,62,1,46,1,3.02,0
EMP4845,60,Male,Sales,29,136264.39,92.21,29,3,39,3,3.88,1
EMP3326,22,Female,Sales,0,42721.04,91.98,36,9,26,2,4.09,0
EMP4107,49,Male,HR,8,60753.37,94.45,16,8,47,4,4.97,1
EMP2117,45,Female,Operations,11,63992.48,90.9,86,9,48,3,5.0,1
EMP1835,26,Female,HR,3,49288.46,87.99,56,6,21,1,3.19,0
EMP0794,38,Male,HR,5,55455.06,100.0,21,10,14,5,5.0,1
EMP4997,49,Male,HR,21,103068.26,91.91,81,2,22,5,4.36,0
EMP2675,23,Female,Operations,2,44931.85,99.48,35,10,41,3,5.0,0
EMP0095,27,Male,Operations,4,55556.51,93.26,31,1,45,1,3.07,0
EMP3757,36,Female,HR,12,71975.42,94.99,70,7,44,4,5.0,1
EMP2892,59,Male,Sales,3,50952.47,98.72,26,8,8,3,4.46,0
EMP2372,59,Female,Marketing,2,50140.64,94.16,46,7,37,3,4.44,0
EMP4934,25,Female,Marketing,4,52337.15,94.3,36,6,49,3,4.45,0
EMP4477,28,Male,Marketing,7,67628.62,94.83,53,4,46,2,3.89,0
EMP3229,30,Female,Operations,6,56983.65,95.44,83,2,18,2,3.35,0
EMP2854,47,Male,Sales,26,125777.86,88.78,38,5,21,2,3.59,0
EMP2913,43,Male,Operations,8,64296.44,93.66,39,5,28,5,4.56,1
EMP1866,22,Male,Operations,1,46769.49,99.06,22,8,52,2,4.3,0
EMP1858,55,Female,Finance,23,138657.02,90.02,88,8,28,5,5.0,0
EMP2646,58,Male,Sales,13,88490.32,97.14,11,3,41,4,4.5,1
EMP2244,54,Male,Sales,18,67970.93,94.65,84,6,55,4,5.0,1
EMP2337,41,Female,Operations,10,77303.79,90.22,54,9,16,4,4.72,0
EMP0951,25,Female,Sales,1,46966.48,93.45,59,8,43,2,4.5,0
EMP3069,37,Female,Finance,4,62798.97,94.9,80,4,11,2,3.56,0
EMP1121,56,Female,Marketing,4,60100.24,93.41,89,2,26,4,4.04,0
EMP2598,42,Male,Sales,3,52300.56,97.35,27,3,36,5,4.6,0
EMP2205,30,Female,Marketing,1,49815.23,91.19,37,9,12,4,4.72,0
EMP0420,52,Female,Sales,0,44441.56,97.98,70,9,59,5,5.0,0
EMP0923,53,Male,Finance,29,155045.36,87.88,12,9,38,3,4.47,0
EMP1255,32,Male,IT,7,91033.85,89.59,14,6,28,1,3.34,0
EMP0478,43,Male,Operations,6,57415.68,95.65,57,2,21,2,3.04,0
EMP2036,36,Male,IT,13,111984.95,87.55,78,3,41,3,4.03,0
EMP1203,60,Female,Operations,28,119114.95,94.57,84,10,40,5,5.0,1
EMP2627,48,Female,Operations,24,114403.71,91.82,13,6,16,2,3.53,0
EMP4868,42,Female,Operations,17,91379.01,100.0,56,1,14,3,3.57,0
EMP1971,27,Male,Marketing,5,59494.87,98.66,34,1,30,1,2.84,0
EMP3111,47,Female,Sales,1,44923.64,98.98,58,5,8,5,4.47,0
EMP4019,53,Female,Finance,6,72531.62,99.11,32,10,12,4,5.0,1
EMP2152,22,Female,IT,1,64114.8,95.13,84,5,4,2,3.69,1
EMP3688,52,Female,Operations,5,49148.85,89.27,89,10,47,3,5.0,0
EMP1998,53,Male,Finance,22,133075.44,93.84,86,3,30,2,3.96,0
EMP4034,48,Male,IT,17,127772.14,93.85,68,4,60,5,5.0,1
EMP3055,52,Male,Operations,5,59318.45,88.9,45,4,44,2,3.71,0
EMP1249,36,Male,Finance,9,83886.28,90.34,82,8,31,4,5.0,1
EMP2193,42,Male,Finance,9,83454.27,88.07,52,10,36,5,5.0,1
EMP2713,37,Female,Marketing,12,76823.43,92.45,74,6,58,5,5.0,0
EMP0993,24,Male,Sales,2,53660.8,89.99,65,4,19,4,4.14,0
EMP2191,47,Male,IT,14,116686.53,91.0,15,5,59,5,5.0,1
EMP3763,47,Female,HR,21,106826.73,91.95,88,4,23,5,5.0,1
EMP3598,25,Female,Marketing,2,52347.4,98.85,66,6,60,3,4.91,0
EMP1319,50,Male,Operations,9,67893.85,90.65,87,7,52,2,4.55,1
EMP1864,34,Male,Operations,8,69754.23,93.76,42,6,15,1,3.14,0
EMP2344,52,Female,Operations,28,127675.7,93.05,60,7,6,4,4.72,0
EMP2450,58,Male,IT,11,106312.07,87.65,49,8,42,4,4.68,1
EMP2137,35,Male,IT,7,83386.61,97.59,87,3,17,4,4.19,0
EMP1066,21,Male,Operations,0,46333.44,88.08,17,6,35,4,4.59,0
EMP4228,31,Male,HR,10,70754.76,91.61,11,5,51,4,4.66,1
EMP2622,31,Male,Operations,3,47840.59,96.84,10,2,45,4,4.12,0
EMP0078,21,Male,HR,0,37514.41,96.35,56,8,13,3,4.6,0
EMP2899,60,Male,Sales,5,67970.93,93.62,47,4,13,1,3.33,0
EMP1315,49,Male,IT,25,158447.37125,100.0,43,4,49,2,4.42,1
EMP4417,25,Female,Sales,3,58233.8,87.58,60,3,23,5,4.33,0
EMP0873,37,Female,Operations,9,66182.65,93.03,85,6,35,1,4.03,0
EMP3851,39,Male,Finance,18,115557.39,84.6,70,8,45,5,5.0,0
EMP4837,26,Female,HR,0,46090.64,92.48,88,8,59,2,4.69,0
EMP2966,51,Female,Sales,14,91111.05,88.52,72,7,26,2,4.3,1
EMP3392,52,Male,Finance,29,158447.37125,92.95,26,6,17,4,4.37,0
EMP2561,42,Female,Finance,10,82605.48,98.87,50,8,22,4,5.0,1
EMP4947,27,Female,Finance,1,54093.8,89.73,51,5,45,1,3.32,0
EMP2636,40,Male,Marketing,2,48379.14,88.8,34,4,24,2,3.17,0
EMP3531,57,Male,Operations,36,146415.83,92.75,77,3,38,4,4.7,0
EMP0376,29,Female,Marketing,5,57618.3,90.78,86,5,22,4,4.74,0
EMP1909,56,Male,Finance,31,158447.37125,96.57,16,4,48,4,4.64,1
EMP4377,58,Male,Sales,29,139107.84,93.87,76,4,36,2,4.16,0
EMP4424,37,Male,Operations,9,68442.82,95.09,72,5,45,5,5.0,1
EMP4028,48,Male,Marketing,24,119647.62,96.45,60,5,17,2,3.87,0
EMP1605,22,Male,Operations,0,44034.32,95.79,57,2,22,2,3.38,0
EMP1119,39,Female,IT,7,87001.01,91.13,79,10,56,3,5.0,1
EMP3678,57,Male,HR,12,73277.92,96.76,68,10,42,3,5.0,1
EMP3491,24,Male,HR,3,48857.37,97.59,55,2,43,3,3.98,0
EMP4914,26,Female,HR,5,59390.49,87.11,35,5,34,5,4.58,1
EMP2959,32,Male,HR,5,55753.57,91.72,44,3,47,3,4.24,0
EMP1995,56,Female,Sales,23,114175.66,87.4,60,4,46,3,4.21,1
EMP4400,52,Female,Sales,16,93546.86,96.63,48,1,32,3,3.62,0
EMP2377,28,Male,HR,3,51710.3,88.35,35,1,2,2,2.59,0
EMP1343,59,Female,Marketing,5,59863.05,91.07,31,10,50,4,5.0,1
EMP0321,46,Female,Finance,7,67829.82,93.82,59,9,2,2,4.19,0
EMP1620,54,Male,Sales,12,86158.23,90.46,44,5,56,5,4.97,0
EMP3714,38,Female,Sales,16,67970.93,94.15,48,9,43,5,5.0,0
EMP2061,28,Male,Operations,5,53030.19,93.11,14,10,38,4,5.0,1
EMP2220,31,Male,Marketing,0,41681.08,90.88,40,1,18,5,3.91,0
EMP1674,50,Male,Sales,6,63457.82,90.38,69,10,46,4,5.0,1
EMP0261,56,Male,Finance,28,158447.37125,93.51,35,4,30,5,4.74,1
EMP4462,24,Non-binary,Sales,1,47224.71,92.4,71,9,55,5,5.0,0
EMP2040,37,Male,Marketing,3,51608.65,90.18,27,1,41,4,3.69,1
EMP0902,25,Male,Sales,1,49878.07,99.3,61,2,15,2,3.55,0
EMP3745,24,Female,Marketing,0,44438.71,92.11,29,2,37,1,2.96,0
EMP2027,43,Male,Sales,13,88217.12,89.43,65,10,8,3,4.3,0
EMP4235,47,Female,IT,0,55902.91,98.0,36,7,18,4,4.7,0
EMP1918,31,Male,Marketing,4,54235.54,86.57,75,9,31,5,5.0,0
EMP1829,24,Male,HR,2,44121.39,94.95,27,5,31,3,4.18,0
EMP1574,33,Female,Marketing,0,53465.79,93.41,11,3,60,3,4.15,1
EMP4439,35,Male,IT,7,84880.82,93.17,41,9,2,4,4.67,0
EMP4209,57,Male,IT,26,158447.37125,93.26,75,9,40,2,5.0,0
EMP0225,50,Male,Finance,27,147575.96,99.07,60,5,14,4,4.64,1
EMP0724,60,Female,Marketing,25,123382.04,94.05,41,2,45,5,4.7,0
EMP4531,57,Male,IT,34,158447.37125,93.91,37,9,27,5,5.0,0
EMP1142,44,Female,Operations,4,63992.48,94.4,27,1,17,5,4.14,0
EMP2763,39,Female,HR,0,43240.88,87.43,19,3,33,2,2.81,0
EMP0847,53,Male,Finance,0,49695.74,93.57,89,6,59,3,4.8,0
EMP2552,57,Male,Finance,20,125653.38,92.2,67,3,46,5,4.87,1
EMP2929,40,Female,Finance,9,81908.43,93.13,59,6,43,3,4.45,1
EMP0118,59,Male,Operations,4,52210.16,87.64,35,7,32,2,3.58,0
EMP0646,25,Female,IT,3,68425.91,97.2,26,5,34,2,3.67,0
EMP0004,28,Female,HR,3,49997.41,90.53,42,8,41,5,5.0,0
EMP4171,22,Female,Operations,0,44249.57,98.17,24,3,26,4,4.21,0
EMP0006,59,Female,IT,11,107671.18,91.91,83,9,13,1,4.08,0
EMP0920,53,Female,Finance,22,129426.84,96.03,60,9,53,1,4.68,1
EMP2596,46,Female,Sales,25,67970.93,89.29,27,1,26,4,3.69,0
EMP1064,39,Male,HR,14,82404.29,95.54,70,10,10,5,5.0,1
EMP2591,55,Female,Marketing,19,99895.0,94.55,57,9,39,1,4.59,0
EMP0243,53,Male,Operations,12,73719.93,89.5,16,7,6,3,3.62,0
EMP1161,54,Male,Sales,26,133233.9,93.67,25,8,28,1,4.03,1
EMP2871,49,Male,HR,10,65285.53,92.72,71,6,48,1,4.1,1
EMP3736,33,Female,IT,0,89045.14,94.74,77,9,59,3,5.0,0
EMP2398,46,Female,Marketing,25,117920.48,100.0,10,1,15,5,4.29,0
EMP3518,50,Male,Sales,15,94411.18,92.24,50,3,39,1,3.27,0
EMP3422,35,Non-binary,HR,11,69668.24,88.55,32,1,40,1,3.02,0
EMP2564,44,Male,Operations,15,82561.26,93.71,14,6,22,4,4.53,0
EMP1606,53,Male,Sales,15,91139.93,93.58,52,4,27,2,3.72,0
EMP4878,29,Female,Finance,3,54708.21,91.58,37,10,45,4,5.0,1
EMP2325,42,Female,Operations,11,68689.18,96.52,46,10,21,2,4.59,0
EMP2710,31,Female,Finance,2,57685.88,97.15,39,4,22,3,3.75,0
EMP4443,52,Male,Finance,19,123542.7,95.56,45,9,21,5,5.0,0
EMP1313,55,Male,Sales,10,74537.48,97.96,69,9,14,5,5.0,1
EMP3449,51,Male,Operations,16,86512.5,91.09,61,6,44,3,4.31,1
EMP3813,54,Female,Sales,32,145339.36,89.57,35,6,29,2,4.22,1
EMP4703,57,Male,Finance,13,91851.78,88.85,37,6,41,3,4.54,1
EMP2363,33,Male,Marketing,5,58908.22,98.71,87,10,20,3,5.0,1
EMP1976,34,Male,IT,1,61908.18,87.77,45,7,20,3,4.22,0
EMP3515,50,Female,HR,25,113393.46,95.51,17,10,33,3,4.87,1
EMP1762,57,Female,HR,8,64597.55,95.42,49,6,28,1,3.51,0
EMP2740,41,Male,Finance,0,46538.34,94.01,66,8,32,2,4.37,0
EMP4707,29,Female,Finance,3,64795.24,94.67,48,10,25,3,4.65,1
EMP2473,36,Female,HR,4,58804.1,88.86,50,3,45,2,3.4,0
EMP4008,52,Male,Finance,18,113049.24,89.8,30,8,28,1,3.68,0
EMP1494,49,Male,Finance,5,69210.51,99.74,86,6,36,3,5.0,1
EMP4207,28,Female,IT,6,89792.31,93.47,51,7,38,4,5.0,1
EMP2159,30,Female,Sales,9,75683.11,93.88,26,3,32,3,3.91,1
EMP1170,54,Female,HR,1,38667.01,94.89,58,10,39,4,5.0,0
EMP4562,31,Female,Finance,0,49873.82,92.03,53,10,55,5,5.0,1
EMP0233,25,Female,HR,0,41198.99,99.83,33,7,22,1,3.93,0
EMP0067,34,Female,HR,1,42847.62,87.84,24,1,57,4,3.78,0
EMP1604,53,Female,Sales,3,60096.36,92.13,55,7,46,1,5.0,1
EMP3284,37,Female,Sales,1,47303.19,96.29,70,1,20,5,4.29,0
EMP3597,60,Male,Marketing,32,140418.36,100.0,76,10,5,4,5.0,0
EMP0126,59,Female,HR,19,94159.41,93.82,84,2,25,1,3.32,0
EMP1297,49,Male,Operations,1,45411.26,89.69,12,10,25,5,5.0,0
EMP1977,33,Female,IT,9,93496.65,91.66,37,10,33,2,4.43,1
EMP4563,54,Male,HR,28,119579.18,93.14,36,7,18,1,3.68,0
EMP4527,28,Male,HR,0,39341.66,97.76,69,10,54,5,5.0,0
EMP2076,47,Female,Finance,11,80323.75,91.55,79,10,21,4,5.0,0
EMP3087,54,Female,Sales,12,89174.52,100.0,66,5,33,2,4.22,1
EMP4871,23,Female,Finance,0,50546.42,94.66,34,10,10,2,4.25,1
EMP3346,41,Male,Marketing,13,78854.11,93.08,77,9,30,4,5.0,1
EMP4510,42,Female,HR,14,83108.54,97.05,33,10,5,5,5.0,1
EMP2798,50,Male,IT,5,68691.4,88.6,12,1,0,5,3.47,0
EMP0919,35,Male,HR,3,51247.35,97.02,50,1,45,2,3.8,1
EMP1647,38,Male,Operations,13,87130.33,91.14,86,6,8,3,4.37,1
EMP0365,36,Male,Finance,13,98244.75,91.66,11,6,49,2,4.05,0
EMP3288,53,Male,Sales,3,55902.38,93.42,62,6,35,4,5.0,1
EMP2126,23,Female,Finance,1,80323.75,91.8,41,6,5,3,3.57,1
EMP4124,54,Male,Marketing,25,118349.62,90.69,28,5,32,1,3.59,0
EMP0526,58,Non-binary,IT,6,79240.31,91.64,63,3,44,4,4.48,0
EMP0056,24,Male,Sales,0,48264.28,98.14,38,2,31,1,3.36,0
EMP0639,21,Female,Marketing,0,49233.49,86.14,60,7,40,3,4.44,0
EMP0303,53,Female,Marketing,20,107422.69,94.03,44,10,51,5,5.0,1
EMP2767,45,Male,HR,8,66006.96,90.8,57,3,12,3,3.46,0
EMP1277,51,Male,Marketing,18,97888.98,96.79,54,4,39,3,4.31,0
EMP2056,41,Male,HR,14,65215.82,92.83,21,5,10,2,3.38,0
EMP3645,32,Male,Finance,9,84230.51,92.08,56,6,12,5,4.72,1
EMP4144,37,Female,HR,4,53820.65,98.79,52,3,11,5,4.34,1
EMP2879,28,Male,HR,7,59128.42,96.59,76,8,39,5,5.0,1
EMP4203,40,Female,Marketing,19,102180.14,86.36,37,2,12,5,3.91,1
EMP2287,37,Female,Operations,6,65790.26,93.82,34,4,37,5,4.69,0
EMP2262,21,Female,Sales,0,42497.52,93.1,33,1,59,3,3.78,0
EMP2297,24,Male,Marketing,1,49993.86,97.7,44,10,32,2,5.0,0
EMP1754,57,Female,Finance,6,70194.16,91.84,58,2,15,5,4.06,1
EMP1969,55,Female,Operations,5,57344.86,91.58,66,8,29,4,5.0,1
EMP4396,59,Male,Sales,3,58660.31,94.64,68,9,53,3,5.0,1
EMP3118,24,Male,Finance,1,80323.75,89.83,54,5,20,1,3.11,0
EMP0524,30,Female,Sales,1,49782.32,90.87,29,6,3,1,2.84,0
EMP3901,54,Male,IT,23,154697.99,98.62,64,10,40,4,5.0,1
EMP3123,37,Male,HR,9,67891.6,87.96,80,4,45,1,3.4,0
EMP4157,36,Female,Finance,5,69064.86,95.43,63,8,50,1,4.34,1
EMP1970,48,Female,Operations,4,51981.72,90.04,62,5,59,5,5.0,0
EMP0672,23,Male,Operations,0,41626.55,96.04,81,7,23,2,4.17,0
EMP4189,56,Male,Finance,20,123915.5,96.36,82,8,32,5,5.0,1
EMP0667,51,Male,Finance,26,145001.05,100.0,40,2,37,1,3.46,0
EMP4383,40,Female,Sales,3,57337.81,94.02,52,4,17,5,4.56,1
EMP1888,43,Female,Finance,22,135188.4,93.72,17,5,51,2,4.12,0
EMP3267,49,Male,Sales,19,103122.61,93.27,43,2,8,1,2.79,0
EMP0281,47,Non-binary,Finance,9,83960.41,87.92,11,1,53,4,3.95,0
EMP1720,37,Female,Sales,9,72475.87,100.0,22,9,20,1,3.93,1
EMP2948,26,Male,Marketing,2,47672.64,100.0,67,6,25,3,4.69,0
EMP0900,41,Male,Sales,11,78740.24,92.0,37,6,42,1,3.71,0
EMP4900,41,Female,IT,3,64447.61,91.25,58,9,25,5,5.0,1
EMP0761,34,Male,Sales,10,79116.54,92.55,33,1,41,5,4.27,0
EMP1907,28,Male,Finance,7,78954.13,98.0,60,7,41,2,4.37,0
EMP4043,60,Female,IT,24,158447.37125,91.83,27,1,15,3,3.3,0
EMP3824,47,Male,HR,2,65215.82,96.71,48,6,37,1,3.99,0
EMP4139,48,Male,Sales,8,71427.96,95.94,77,8,14,2,4.16,0
EMP3819,30,Female,Operations,2,48283.91,91.71,44,8,17,2,3.9,0
EMP4301,45,Female,Finance,14,101368.55,94.52,13,2,26,1,2.83,0
EMP2594,41,Female,HR,6,60369.66,96.72,34,9,48,5,5.0,0
EMP4165,30,Female,Operations,1,46581.94,94.9,17,4,29,1,3.19,0
EMP3032,57,Female,Operations,18,97661.73,87.36,26,6,19,3,3.92,1
EMP3580,25,Male,HR,0,44220.24,90.93,48,8,31,4,4.78,0
EMP2833,39,Male,Operations,18,95132.07,87.66,43,9,21,2,4.0,1
EMP3473,30,Male,Marketing,9,71778.44,100.0,45,4,60,4,5.0,0
EMP0138,27,Non-binary,Operations,1,47366.97,90.73,71,6,33,1,3.63,0
EMP2181,37,Female,Operations,5,58857.87,84.46,85,1,22,2,2.91,0
EMP2129,45,Male,Sales,10,75273.53,90.41,38,1,57,1,3.25,0
EMP3178,34,Male,Sales,10,77146.0,94.02,20,5,11,2,3.2,0
EMP4412,22,Female,Operations,1,48739.65,97.43,84,1,19,3,3.68,0
EMP4262,36,Female,Marketing,8,65486.06,87.35,57,10,13,5,5.0,1
EMP4345,46,Female,Marketing,20,97970.8,92.09,40,1,10,3,3.23,0
EMP1332,45,Non-binary,Sales,12,86267.81,94.14,38,7,4,5,4.85,0
EMP2018,42,Female,Finance,2,48975.17,90.79,69,3,45,3,4.24,1
EMP2483,46,Female,Operations,5,59386.82,93.53,15,4,44,3,4.01,1
EMP1359,25,Female,HR,0,44705.29,86.5,23,6,15,3,3.73,0
EMP1330,38,Female,IT,7,83733.84,93.91,28,2,34,5,4.55,0
EMP2151,49,Male,Sales,16,93976.23,90.48,84,3,50,4,4.83,0
EMP2123,34,Female,Finance,0,51991.03,92.94,56,4,30,2,3.7,0
EMP3982,52,Female,Finance,30,158447.37125,93.13,11,3,49,3,4.27,0
EMP1253,38,Non-binary,HR,8,65215.82,94.15,56,4,37,4,4.57,1
EMP3279,33,Male,Finance,10,80323.75,93.02,81,4,47,1,3.96,0
EMP3375,56,Male,Marketing,4,52670.48,97.08,29,3,28,3,3.89,0
EMP2815,57,Female,Finance,33,158447.37125,98.14,38,8,52,2,4.96,1
EMP1849,32,Male,IT,1,59904.82,96.07,74,1,44,4,4.24,0
EMP3038,24,Male,Marketing,1,52651.43,94.23,13,9,49,4,5.0,1
EMP0389,49,Female,Operations,25,116481.23,87.99,80,5,12,4,4.44,1
EMP0236,29,Female,Operations,8,68801.47,89.87,36,7,38,4,5.0,1
EMP1078,52,Female,Marketing,30,132746.73,95.2,37,9,19,5,5.0,1
EMP1985,59,Female,Operations,16,89824.44,95.78,39,1,51,3,4.0,0
EMP4364,50,Male,Marketing,22,112994.91,86.18,68,5,43,3,4.22,1
EMP3963,48,Male,Marketing,20,95198.69,91.49,31,10,3,5,4.96,0
EMP0771,23,Female,HR,0,45881.26,88.51,85,7,44,5,5.0,0
EMP2166,43,Male,HR,4,51639.37,95.4,30,5,34,5,5.0,0
EMP0674,21,Male,Sales,0,45756.64,96.06,37,6,16,1,3.24,0
EMP0250,40,Male,IT,19,139583.1,97.0,36,3,31,1,3.23,0
EMP1575,37,Male,IT,14,115568.03,93.7,79,3,26,1,3.4,0
EMP3420,48,Female,Sales,9,67970.93,94.63,25,6,48,2,4.33,1
EMP2082,46,Female,Operations,18,94223.46,91.33,72,9,29,5,5.0,1
EMP1824,33,Male,Sales,8,68329.66,98.0,31,6,53,2,4.35,1
EMP0717,43,Male,Marketing,8,64989.6,95.56,15,2,8,3,3.35,0
EMP4716,46,Male,HR,15,81943.58,91.88,25,6,20,2,3.48,0
EMP4179,58,Male,Marketing,28,126174.69,92.73,52,5,26,2,4.26,1
EMP2725,55,Non-binary,Sales,23,114729.5,93.31,53,10,28,1,4.35,1
EMP4567,35,Male,Marketing,14,84652.14,88.4,60,4,12,5,4.27,1
EMP1461,50,Male,Sales,1,51824.97,99.15,90,2,41,1,3.33,0
EMP1669,49,Female,Finance,11,86413.11,94.3,72,4,53,3,4.51,0
EMP2757,54,Female,Sales,15,95570.0,92.02,21,1,46,1,3.1,0
EMP2001,29,Female,Sales,0,42882.59,92.99,17,2,44,4,3.8,0
EMP0405,46,Non-binary,IT,14,114919.87,95.51,15,8,26,2,4.23,1
EMP0385,36,Male,IT,2,65600.88,91.01,30,5,4,4,3.65,0
EMP4538,50,Male,HR,18,95854.55,93.99,71,10,2,2,4.37,0
EMP2153,43,Female,Sales,15,90899.65,93.76,13,2,18,5,4.15,1
EMP1634,48,Female,Marketing,17,93590.13,97.52,32,3,59,1,3.8,1
EMP4632,47,Female,IT,11,98022.19,98.87,14,2,16,1,3.0,0
